Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
Hombres,Lugo,02 ADMINISTRACIÓN Y GESTIÓN,11.0,BASICO
Hombres,Lugo,Servicios administrativos,11.0,BASICO
Hombres,Lugo,03 AGRARIA,0.0,BASICO
Hombres,Lugo,Actividades agropecuarias,0.0,BASICO
Hombres,Lugo,Agro-jardinería y composiciones florales,0.0,BASICO
Hombres,Lugo,Aprovechamientos forestales,0.0,BASICO
Hombres,Lugo,04 ARTES GRÁFICAS,0.0,BASICO
Hombres,Lugo,Artes gráficas,0.0,BASICO
Hombres,Lugo,06 COMERCIO Y MARKETING,0.0,BASICO
Hombres,Lugo,Servicios comerciales,0.0,BASICO
Hombres,Lugo,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Hombres,Lugo,Reforma y mantenimiento de edificios,0.0,BASICO
Hombres,Lugo,08 ELECTRICIDAD Y ELECTRÓNICA,7.0,BASICO
Hombres,Lugo,Electricidad y electrónica,7.0,BASICO
Hombres,Lugo,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Hombres,Lugo,10 FABRICACIÓN MECÁNICA,22.0,BASICO
Hombres,Lugo,Fabricación de elementos metálicos,0.0,BASICO
Hombres,Lugo,Fabricación y montaje,22.0,BASICO
Hombres,Lugo,11 HOSTELERÍA Y TURISMO,5.0,BASICO
Hombres,Lugo,Actividades de panadería y pastelería,0.0,BASICO
Hombres,Lugo,Alojamiento y lavandería,0.0,BASICO
Hombres,Lugo,Cocina y restauración,5.0,BASICO
Hombres,Lugo,12 IMAGEN PERSONAL,1.0,BASICO
Hombres,Lugo,Peluquería y estética,1.0,BASICO
Hombres,Lugo,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
Hombres,Lugo,Industrias alimentarias,0.0,BASICO
Hombres,Lugo,16 INFORMÁTICA Y COMUNICACIONES,17.0,BASICO
Hombres,Lugo,Informática de oficina,17.0,BASICO
Hombres,Lugo,Informática y comunicaciones,0.0,BASICO
Hombres,Lugo,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Hombres,Lugo,Mantenimiento de viviendas,0.0,BASICO
Hombres,Lugo,"18 MADERA, MUEBLE Y CORCHO",1.0,BASICO
Hombres,Lugo,Carpintería y mueble,1.0,BASICO
Hombres,Lugo,19 MARÍTIMO-PESQUERA,0.0,BASICO
Hombres,Lugo,Actividades marítimo-pesqueras,0.0,BASICO
Hombres,Lugo,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Hombres,Lugo,Actividades domésticas y limpieza de edificios,0.0,BASICO
Hombres,Lugo,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
Hombres,Lugo,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
Hombres,Lugo,Tapicería y cortinaje,0.0,BASICO
Hombres,Lugo,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,29.0,BASICO
Hombres,Lugo,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Hombres,Lugo,Mantenimiento de vehículos,29.0,BASICO
Hombres,Lugo,26 VIDRIO Y CERÁMICA,0.0,BASICO
Hombres,Lugo,Vidriería y alfarería,0.0,BASICO
Hombres,Ourense,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Hombres,Ourense,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Hombres,Ourense,02 ADMINISTRACIÓN Y GESTIÓN,23.0,BASICO
Hombres,Ourense,Servicios administrativos,23.0,BASICO
Hombres,Ourense,03 AGRARIA,0.0,BASICO
Hombres,Ourense,Actividades agropecuarias,0.0,BASICO
Hombres,Ourense,Agro-jardinería y composiciones florales,0.0,BASICO
Hombres,Ourense,Aprovechamientos forestales,0.0,BASICO
Hombres,Ourense,04 ARTES GRÁFICAS,0.0,BASICO
Hombres,Ourense,Artes gráficas,0.0,BASICO
Hombres,Ourense,06 COMERCIO Y MARKETING,0.0,BASICO
Hombres,Ourense,Servicios comerciales,0.0,BASICO
Hombres,Ourense,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Hombres,Ourense,Reforma y mantenimiento de edificios,0.0,BASICO
Hombres,Ourense,08 ELECTRICIDAD Y ELECTRÓNICA,17.0,BASICO
Hombres,Ourense,Electricidad y electrónica,17.0,BASICO
Hombres,Ourense,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Hombres,Ourense,10 FABRICACIÓN MECÁNICA,3.0,BASICO
Hombres,Ourense,Fabricación de elementos metálicos,0.0,BASICO
Hombres,Ourense,Fabricación y montaje,3.0,BASICO
Hombres,Ourense,11 HOSTELERÍA Y TURISMO,8.0,BASICO
Hombres,Ourense,Actividades de panadería y pastelería,2.0,BASICO
Hombres,Ourense,Alojamiento y lavandería,0.0,BASICO
Hombres,Ourense,Cocina y restauración,6.0,BASICO
Hombres,Ourense,12 IMAGEN PERSONAL,3.0,BASICO
Hombres,Ourense,Peluquería y estética,3.0,BASICO
Hombres,Ourense,14 INDUSTRIAS ALIMENTARIAS,6.0,BASICO
Hombres,Ourense,Industrias alimentarias,6.0,BASICO
Hombres,Ourense,16 INFORMÁTICA Y COMUNICACIONES,40.0,BASICO
Hombres,Ourense,Informática de oficina,26.0,BASICO
Hombres,Ourense,Informática y comunicaciones,14.0,BASICO
Hombres,Ourense,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Hombres,Ourense,Mantenimiento de viviendas,0.0,BASICO
Hombres,Ourense,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
Hombres,Ourense,Carpintería y mueble,0.0,BASICO
Hombres,Ourense,19 MARÍTIMO-PESQUERA,0.0,BASICO
Hombres,Ourense,Actividades marítimo-pesqueras,0.0,BASICO
Hombres,Ourense,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Hombres,Ourense,Actividades domésticas y limpieza de edificios,0.0,BASICO
Hombres,Ourense,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
Hombres,Ourense,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
Hombres,Ourense,Tapicería y cortinaje,0.0,BASICO
Hombres,Ourense,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,26.0,BASICO
Hombres,Ourense,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Hombres,Ourense,Mantenimiento de vehículos,26.0,BASICO
Hombres,Ourense,26 VIDRIO Y CERÁMICA,0.0,BASICO
Hombres,Ourense,Vidriería y alfarería,0.0,BASICO
Hombres,Pontevedra,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Hombres,Pontevedra,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Hombres,Pontevedra,02 ADMINISTRACIÓN Y GESTIÓN,29.0,BASICO
Hombres,Pontevedra,Servicios administrativos,29.0,BASICO
Hombres,Pontevedra,03 AGRARIA,15.0,BASICO
Hombres,Pontevedra,Actividades agropecuarias,0.0,BASICO
Hombres,Pontevedra,Agro-jardinería y composiciones florales,15.0,BASICO
Hombres,Pontevedra,Aprovechamientos forestales,0.0,BASICO
Hombres,Pontevedra,04 ARTES GRÁFICAS,7.0,BASICO
Hombres,Pontevedra,Artes gráficas,7.0,BASICO
Hombres,Pontevedra,06 COMERCIO Y MARKETING,19.0,BASICO
Hombres,Pontevedra,Servicios comerciales,19.0,BASICO
Hombres,Pontevedra,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Hombres,Pontevedra,Reforma y mantenimiento de edificios,0.0,BASICO
Hombres,Pontevedra,08 ELECTRICIDAD Y ELECTRÓNICA,96.0,BASICO
Hombres,Pontevedra,Electricidad y electrónica,91.0,BASICO
Hombres,Pontevedra,Instalaciones electrotécnicas y mecánica,5.0,BASICO
Hombres,Pontevedra,10 FABRICACIÓN MECÁNICA,34.0,BASICO
Hombres,Pontevedra,Fabricación de elementos metálicos,0.0,BASICO
Hombres,Pontevedra,Fabricación y montaje,34.0,BASICO
Hombres,Pontevedra,11 HOSTELERÍA Y TURISMO,13.0,BASICO
Hombres,Pontevedra,Actividades de panadería y pastelería,0.0,BASICO
Hombres,Pontevedra,Alojamiento y lavandería,0.0,BASICO
Hombres,Pontevedra,Cocina y restauración,13.0,BASICO
Hombres,Pontevedra,12 IMAGEN PERSONAL,5.0,BASICO
Hombres,Pontevedra,Peluquería y estética,5.0,BASICO
Hombres,Pontevedra,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
Hombres,Pontevedra,Industrias alimentarias,0.0,BASICO
Hombres,Pontevedra,16 INFORMÁTICA Y COMUNICACIONES,115.0,BASICO
Hombres,Pontevedra,Informática de oficina,63.0,BASICO
Hombres,Pontevedra,Informática y comunicaciones,52.0,BASICO
Hombres,Pontevedra,17 INSTALACIÓN Y MANTENIMIENTO,3.0,BASICO
Hombres,Pontevedra,Mantenimiento de viviendas,3.0,BASICO
Hombres,Pontevedra,"18 MADERA, MUEBLE Y CORCHO",16.0,BASICO
Hombres,Pontevedra,Carpintería y mueble,16.0,BASICO
Hombres,Pontevedra,19 MARÍTIMO-PESQUERA,1.0,BASICO
Hombres,Pontevedra,Actividades marítimo-pesqueras,1.0,BASICO
Hombres,Pontevedra,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,4.0,BASICO
Hombres,Pontevedra,Actividades domésticas y limpieza de edificios,4.0,BASICO
Hombres,Pontevedra,"24 TEXTIL, CONFECCIÓN Y PIEL",6.0,BASICO
Hombres,Pontevedra,Arreglo y reparación de artículos textiles y de piel,2.0,BASICO
Hombres,Pontevedra,Tapicería y cortinaje,4.0,BASICO
Hombres,Pontevedra,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,62.0,BASICO
Hombres,Pontevedra,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Hombres,Pontevedra,Mantenimiento de vehículos,62.0,BASICO
Hombres,Pontevedra,26 VIDRIO Y CERÁMICA,0.0,BASICO
Hombres,Pontevedra,Vidriería y alfarería,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,02 ADMINISTRACIÓN Y GESTIÓN,179.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Servicios administrativos,179.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,03 AGRARIA,35.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Actividades agropecuarias,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Agro-jardinería y composiciones florales,35.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Aprovechamientos forestales,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,04 ARTES GRÁFICAS,42.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Artes gráficas,42.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,06 COMERCIO Y MARKETING,83.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Servicios comerciales,83.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Reforma y mantenimiento de edificios,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,08 ELECTRICIDAD Y ELECTRÓNICA,266.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Electricidad y electrónica,248.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Instalaciones electrotécnicas y mecánica,18.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,10 FABRICACIÓN MECÁNICA,45.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Fabricación de elementos metálicos,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Fabricación y montaje,45.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,11 HOSTELERÍA Y TURISMO,137.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Actividades de panadería y pastelería,12.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Alojamiento y lavandería,10.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Cocina y restauración,115.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,12 IMAGEN PERSONAL,47.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Peluquería y estética,47.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Industrias alimentarias,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,16 INFORMÁTICA Y COMUNICACIONES,490.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Informática de oficina,123.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Informática y comunicaciones,367.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Mantenimiento de viviendas,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,"18 MADERA, MUEBLE Y CORCHO",28.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Carpintería y mueble,28.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,19 MARÍTIMO-PESQUERA,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Actividades marítimo-pesqueras,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Actividades domésticas y limpieza de edificios,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Tapicería y cortinaje,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,279.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Mantenimiento de vehículos,279.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,26 VIDRIO Y CERÁMICA,0.0,BASICO
Hombres,13 COMUNIDAD DE MADRID,Vidriería y alfarería,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,02 ADMINISTRACIÓN Y GESTIÓN,147.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Servicios administrativos,147.0,BASICO
Hombres,14 REGIÓN DE MURCIA,03 AGRARIA,31.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Actividades agropecuarias,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Agro-jardinería y composiciones florales,31.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Aprovechamientos forestales,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,04 ARTES GRÁFICAS,11.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Artes gráficas,11.0,BASICO
Hombres,14 REGIÓN DE MURCIA,06 COMERCIO Y MARKETING,78.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Servicios comerciales,78.0,BASICO
Hombres,14 REGIÓN DE MURCIA,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Reforma y mantenimiento de edificios,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,08 ELECTRICIDAD Y ELECTRÓNICA,145.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Electricidad y electrónica,145.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,10 FABRICACIÓN MECÁNICA,53.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Fabricación de elementos metálicos,7.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Fabricación y montaje,46.0,BASICO
Hombres,14 REGIÓN DE MURCIA,11 HOSTELERÍA Y TURISMO,73.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Actividades de panadería y pastelería,9.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Alojamiento y lavandería,20.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Cocina y restauración,44.0,BASICO
Hombres,14 REGIÓN DE MURCIA,12 IMAGEN PERSONAL,31.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Peluquería y estética,31.0,BASICO
Hombres,14 REGIÓN DE MURCIA,14 INDUSTRIAS ALIMENTARIAS,3.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Industrias alimentarias,3.0,BASICO
Hombres,14 REGIÓN DE MURCIA,16 INFORMÁTICA Y COMUNICACIONES,130.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Informática de oficina,64.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Informática y comunicaciones,66.0,BASICO
Hombres,14 REGIÓN DE MURCIA,17 INSTALACIÓN Y MANTENIMIENTO,7.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Mantenimiento de viviendas,7.0,BASICO
Hombres,14 REGIÓN DE MURCIA,"18 MADERA, MUEBLE Y CORCHO",8.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Carpintería y mueble,8.0,BASICO
Hombres,14 REGIÓN DE MURCIA,19 MARÍTIMO-PESQUERA,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Actividades marítimo-pesqueras,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Actividades domésticas y limpieza de edificios,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,"24 TEXTIL, CONFECCIÓN Y PIEL",5.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Arreglo y reparación de artículos textiles y de piel,5.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Tapicería y cortinaje,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,119.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Mantenimiento de vehículos,119.0,BASICO
Hombres,14 REGIÓN DE MURCIA,26 VIDRIO Y CERÁMICA,0.0,BASICO
Hombres,14 REGIÓN DE MURCIA,Vidriería y alfarería,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,02 ADMINISTRACIÓN Y GESTIÓN,19.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Servicios administrativos,19.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,03 AGRARIA,21.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Actividades agropecuarias,9.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Agro-jardinería y composiciones florales,12.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Aprovechamientos forestales,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,04 ARTES GRÁFICAS,3.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Artes gráficas,3.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,06 COMERCIO Y MARKETING,16.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Servicios comerciales,16.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,07 EDIFICACIÓN Y OBRA CIVIL,10.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Reforma y mantenimiento de edificios,10.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,08 ELECTRICIDAD Y ELECTRÓNICA,28.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Electricidad y electrónica,28.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Instalaciones electrotécnicas y mecánica,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,10 FABRICACIÓN MECÁNICA,45.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Fabricación de elementos metálicos,29.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Fabricación y montaje,16.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,11 HOSTELERÍA Y TURISMO,23.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Actividades de panadería y pastelería,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Alojamiento y lavandería,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Cocina y restauración,23.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,12 IMAGEN PERSONAL,4.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Peluquería y estética,4.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,14 INDUSTRIAS ALIMENTARIAS,3.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Industrias alimentarias,3.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,16 INFORMÁTICA Y COMUNICACIONES,32.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Informática de oficina,32.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Informática y comunicaciones,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Mantenimiento de viviendas,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,"18 MADERA, MUEBLE Y CORCHO",18.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Carpintería y mueble,18.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,19 MARÍTIMO-PESQUERA,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Actividades marítimo-pesqueras,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Actividades domésticas y limpieza de edificios,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,"24 TEXTIL, CONFECCIÓN Y PIEL",4.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Arreglo y reparación de artículos textiles y de piel,4.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Tapicería y cortinaje,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,13.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Mantenimiento de vehículos,13.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,26 VIDRIO Y CERÁMICA,0.0,BASICO
Hombres,15 COMUNIDAD FORAL DE NAVARRA,Vidriería y alfarería,0.0,BASICO
Hombres,16 PAÍS VASCO,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
Hombres,16 PAÍS VASCO,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
Hombres,16 PAÍS VASCO,02 ADMINISTRACIÓN Y GESTIÓN,22.0,BASICO
Hombres,16 PAÍS VASCO,Servicios administrativos,22.0,BASICO
Hombres,16 PAÍS VASCO,03 AGRARIA,26.0,BASICO
Hombres,16 PAÍS VASCO,Actividades agropecuarias,0.0,BASICO
Hombres,16 PAÍS VASCO,Agro-jardinería y composiciones florales,26.0,BASICO
Hombres,16 PAÍS VASCO,Aprovechamientos forestales,0.0,BASICO
Hombres,16 PAÍS VASCO,04 ARTES GRÁFICAS,9.0,BASICO
Hombres,16 PAÍS VASCO,Artes gráficas,9.0,BASICO
Hombres,16 PAÍS VASCO,06 COMERCIO Y MARKETING,46.0,BASICO
Hombres,16 PAÍS VASCO,Servicios comerciales,46.0,BASICO
Hombres,16 PAÍS VASCO,07 EDIFICACIÓN Y OBRA CIVIL,13.0,BASICO
Hombres,16 PAÍS VASCO,Reforma y mantenimiento de edificios,13.0,BASICO
Hombres,16 PAÍS VASCO,08 ELECTRICIDAD Y ELECTRÓNICA,148.0,BASICO
Hombres,16 PAÍS VASCO,Electricidad y electrónica,131.0,BASICO
Hombres,16 PAÍS VASCO,Instalaciones electrotécnicas y mecánica,17.0,BASICO
Hombres,16 PAÍS VASCO,10 FABRICACIÓN MECÁNICA,204.0,BASICO
Hombres,16 PAÍS VASCO,Fabricación de elementos metálicos,204.0,BASICO
Hombres,16 PAÍS VASCO,Fabricación y montaje,0.0,BASICO
Hombres,16 PAÍS VASCO,11 HOSTELERÍA Y TURISMO,133.0,BASICO
Hombres,16 PAÍS VASCO,Actividades de panadería y pastelería,18.0,BASICO
Hombres,16 PAÍS VASCO,Alojamiento y lavandería,0.0,BASICO
Hombres,16 PAÍS VASCO,Cocina y restauración,115.0,BASICO
Hombres,16 PAÍS VASCO,12 IMAGEN PERSONAL,21.0,BASICO
Hombres,16 PAÍS VASCO,Peluquería y estética,21.0,BASICO
Hombres,16 PAÍS VASCO,14 INDUSTRIAS ALIMENTARIAS,1.0,BASICO
Hombres,16 PAÍS VASCO,Industrias alimentarias,1.0,BASICO
Hombres,16 PAÍS VASCO,16 INFORMÁTICA Y COMUNICACIONES,63.0,BASICO
Hombres,16 PAÍS VASCO,Informática de oficina,6.0,BASICO
Hombres,16 PAÍS VASCO,Informática y comunicaciones,57.0,BASICO
Hombres,16 PAÍS VASCO,17 INSTALACIÓN Y MANTENIMIENTO,89.0,BASICO
Hombres,16 PAÍS VASCO,Mantenimiento de viviendas,89.0,BASICO
Hombres,16 PAÍS VASCO,"18 MADERA, MUEBLE Y CORCHO",61.0,BASICO
Hombres,16 PAÍS VASCO,Carpintería y mueble,61.0,BASICO
Hombres,16 PAÍS VASCO,19 MARÍTIMO-PESQUERA,0.0,BASICO
Hombres,16 PAÍS VASCO,Actividades marítimo-pesqueras,0.0,BASICO
Hombres,16 PAÍS VASCO,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,14.0,BASICO
Hombres,16 PAÍS VASCO,Actividades domésticas y limpieza de edificios,14.0,BASICO
Hombres,16 PAÍS VASCO,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
Hombres,16 PAÍS VASCO,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
Hombres,16 PAÍS VASCO,Tapicería y cortinaje,0.0,BASICO
Hombres,16 PAÍS VASCO,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,125.0,BASICO
Hombres,16 PAÍS VASCO,Mantenimiento de embarcaciones deportivas y de recreo,7.0,BASICO
Hombres,16 PAÍS VASCO,Mantenimiento de vehículos,118.0,BASICO
