,0,1,2,3,4,5
student_29,-0.9064275423882533,0.7669355701187767,0.04875435922467405,0.6395914123832472,-0.3798872620610712,0.4540078425239067
student_31,-0.6727299202295897,0.3725642439818503,-0.559177076736147,-0.5534971217078302,-0.22821981980081865,0.4708752507235554
student_32,-0.3236309903082742,-0.3474611508628317,0.9671498353274004,-0.21384017020123994,-0.4664087781874841,0.4269311110690345
student_33,-0.9004575208544585,0.9654226909400598,-0.5490803842957855,0.5612781158416815,-0.5118579050924597,0.4202356149266635
student_35,-0.4851587880282897,0.06916041166599796,-1.0837696219862556,-1.5141085712341613,-0.1150386704856991,0.48226053697583326
student_36,-0.7998220587039379,0.4322555031619853,0.20358206022344708,0.13084175331447587,-0.20988634527554512,0.48708545207824205
student_37,-0.6327299687391721,0.46746606537832003,-1.1166603581964065,-0.7949554872174255,-0.30804015920010563,0.4471290022511311
student_39,-0.9709412602999514,0.8019078072836331,0.42289678881486287,0.9858996610725459,-0.37362409748898157,0.4614701563055618
student_41,-0.8473990701039,0.6076133086338475,0.06191065370873434,0.3519301787765523,-0.30268666657530846,0.46806045641378763
student_42,-0.9657728548156573,1.3881691025269347,-1.2517418482353395,0.8230509944966626,-0.7578077310232094,0.364268806094155
student_43,-0.5045117615187744,0.17169256316178158,-1.2285123997784155,-1.4313323476712372,-0.17311012429664424,0.46940479906206817
student_49,-0.9990049749995288,0.7971786263753082,0.6413289387982591,1.1411189369785621,-0.35791036687723193,0.46798672307770506
student_50,-0.5972495173399501,0.27949045430271696,-0.8512985989107793,-0.9467118970827858,-0.20157582721337294,0.4706978550930338
student_53,-0.5998083924383439,1.4074254822530856,0.004187127695152419,1.0896415672548234,-0.2988961019854845,-0.07731262563854394
student_54,0.3689329795355275,-0.6011272221445242,0.5966759975713275,-1.6784390115952958,0.02324391685254998,-0.03670491746635421
student_57,-0.37820352400367174,1.3072379516668409,-1.3366723110588106,-0.10450245471908981,-0.3333993263135027,-0.10621613375565252
student_59,-0.565934979414872,1.6881966188670972,-1.0274405445146513,0.8392019208003784,-0.4970230737291904,-0.13028724453076312
student_61,-0.1680539227301394,0.8842132759392405,-1.6923982822180652,-1.1616861650688333,-0.1524681475522803,-0.07983248660398201
student_62,-0.4369151561449738,1.0046489422285403,-0.0624886925669177,0.287360430380884,-0.10988004832288978,-0.0445823251056625
student_63,-0.27756425557640196,1.0808723650431884,-1.4406282221036344,-0.6053263207258477,-0.23126244377182809,-0.08968107009827943
student_67,-0.46836468963619876,1.0945632881205833,-0.08354111758816382,0.4394686695405237,-0.15428749144686565,-0.052894205841979416
student_69,-0.12870287663282035,0.6757312345644806,-1.3980879673740068,-1.3299978196467792,-0.034389524803358454,-0.053692486179326274
student_76,-0.2653073723657617,1.0159353357625254,-1.3489577961685997,-0.6577512623156992,-0.19448385635822957,-0.08153910275289487
student_78,-0.20314187698702274,0.5590263824522139,0.003582659655184845,-0.5902559160473332,0.1599621123625574,-0.0677998372441924
student_79,-0.45409685207722217,0.9681218100509411,0.6966063743090114,0.6942382932572391,0.006472959773022511,-0.08355158504339692
student_80,-0.1021781558632034,0.4843527272141758,-0.5262700495417973,-1.1276531375199157,0.16314951383012796,-0.07620789803535924
student_81,0.12031341149021352,-0.10184431194916056,1.5522799800351346,-0.12332359244998053,-0.10521285300480007,-0.11619913626090082
student_83,0.22112061568088157,0.20783846885162713,-0.049551863431852396,-0.7480153914089783,-0.3523027269130374,-0.18760779506910583
student_85,0.07854609841414566,0.3495554492283885,0.5974130512940142,0.0025444624636667026,-0.3804264154365198,-0.18168218404543116
student_87,-0.020407085019969056,0.4346563885875179,-0.9855047578249913,-1.56536706142271,0.15870805958732104,-0.08478587221745852
student_88,-0.31249188662338506,0.6781306366717583,0.4707134984755645,-0.01698899769748366,0.13161041424357736,-0.0649625962156571
student_89,-0.11314484084114494,0.5424542797284533,-0.6082909569573545,-1.080746610834258,0.13024235667059228,-0.08349281618649285
student_93,-0.34071592453286276,0.7509562906478371,0.4737848697530118,0.12132320420166874,0.09688154675475913,-0.07113185396634651
student_94,0.09451325311298284,0.3416668245329728,0.5026712540815319,-0.08334279784563371,-0.38247613536130026,-0.18365489364012635
student_95,-0.1732955755947986,1.2446603854042082,-2.1289727023830554,-0.911434895275609,-0.30005642551914535,-0.18634620173620278
student_102,-0.09314676823431066,0.4365043898494771,-0.45872341990545634,-1.1662820418492799,0.1902495256085688,-0.07020855367560228
student_105,-0.7234248429758566,1.0643156446278248,0.2717623880865697,0.9348765675282049,-0.2742457355236945,0.14966720677900971
student_106,-0.39214931848502177,0.6899141900532282,-1.1055063320758758,-0.7987202247818309,-0.17951206553159693,0.1432981066790313
student_109,-0.425053179695595,0.5574172464416385,-0.4949506987584921,-0.5876131412453077,-0.07839885973496391,0.17175812571983595
student_110,-0.6276219147828334,1.016983896455329,-0.29668839518832163,0.4195530056724022,-0.28654405507237607,0.13783094921083883
student_111,-0.6411689962261727,1.0887564025023773,-0.3980083396428338,0.477496362166449,-0.32719407274003764,0.1288319326712033
student_113,-0.32521552731782555,0.7188258342400042,-1.6757105033330586,-1.1729723772863834,-0.22847496769612843,0.12486406676304547
student_114,-0.578594381940272,0.7572357793326774,0.0699933085518169,0.20985323931299443,-0.13942970541798191,0.17039881859237704
student_115,-0.39408461583407006,0.7001674052028063,-1.1199806098550915,-0.7904426024255387,-0.18531921091269138,0.14201253288765478
student_119,-0.6255262942238848,0.9291758464213465,-0.06685333870315688,0.42818245732297316,-0.23029431159071354,0.15180234752504815
student_120,-0.6039135706878025,0.9680824111615997,-0.33353308128393977,0.3005552559379321,-0.26536519347277826,0.1410005347816497
student_121,-0.28457428298780757,0.5035083160988587,-1.371750669969523,-1.3468024467685245,-0.10652491469314374,0.15186111638195213
student_126,-0.40892570178685766,0.47197378686181896,-0.37433171726502557,-0.6565933275477446,-0.03000598155917634,0.18247124064797357
student_127,-0.7900341814465034,1.187095931826663,0.4160697611915949,1.2725553645669323,-0.32423231443326717,0.1431581222464556
student_128,-0.4192434813717005,0.8334592021473253,-1.3081462209849,-0.682833511793737,-0.2608121008669202,0.12530007359976011
student_131,-0.04390715320658645,0.039065536704246846,1.5626008444203718,0.29010871831684754,-0.25030643823372617,-0.03300141972514357
student_132,0.2634997039793173,-0.20887959769221642,0.0068160316475959154,-1.3413973982655816,-0.22719422794179436,-0.05522592991876562
student_133,0.03818456405644819,-0.16574047169121833,1.5340876935490753,-0.11379105757221973,-0.1538626962753974,-0.01620774486157737
student_135,0.18737420197332819,-0.11238806962988963,0.2941127945624882,-0.9454234154385278,-0.25577393565627193,-0.05547705888536963
student_136,0.11898608308678389,-0.36371100332029854,1.4959250241583015,-0.5121724185570921,-0.06129038457113134,-0.00027111919226209134
student_137,-0.4010717252206453,0.6484118607616284,0.4042736193921185,0.020135611701252127,0.06360341970266499,0.03074354921241136
student_139,-0.1276947979913646,0.504052025789979,-1.1918626554408587,-1.4482254359131475,0.03456532636249503,-0.0015069401060296846
student_140,-0.39655603140619894,0.6244876920792787,0.4380469342102892,0.0008211595365696567,0.0771534255918856,0.033743221392289864
student_141,0.21769766671850327,0.03377982751447153,-0.3357418757938497,-1.1454936691666606,-0.3646300019610312,-0.08565117631467638
student_143,-0.5702556294676104,1.0078109497336976,0.6380626257627511,0.86691589710303,-0.09432718712967676,0.006413827231107571
student_145,0.05141099907998734,-0.08240330796945987,1.2046860805916901,-0.20554856207999392,-0.21409787480887132,-0.03258037736760721
student_147,0.34656097305525085,-0.2654114130852603,-0.44276915811612066,-1.7846297370725712,-0.22776425193053818,-0.06294685490661384
student_153,-0.12535377135327155,0.24045380671651956,1.595938754551407,0.6912492867538171,-0.34481446506502356,-0.0493665699915843
student_154,-0.22301295027793835,0.6255208704636851,-0.8339478916121765,-0.9525681555163061,-0.0016432370623595638,-0.0019279824635659785
student_157,-0.9346939134030368,0.8529130247173571,0.2811467352406088,0.9271861711103976,-0.38075006938757605,0.4214532123427116
student_158,-0.6298674526825313,0.6186388438536651,-1.2939371145711223,-0.6932831156636412,-0.36538071960377033,0.3975146037605876
student_161,-0.6576105209623082,0.4587999931765327,-0.6447834071758289,-0.5042496917438983,-0.24878179279088494,0.4294028195783963
student_162,-0.7750261726914139,0.46722517660877577,0.19034711867984525,0.13870107149694552,-0.20141259136013873,0.45204088988996555
student_163,-0.8337301922792177,0.7782393694793192,-0.24870597395637323,0.3897889496378154,-0.3775626679200055,0.41304515155154486
student_165,-0.523582615418016,0.43906844666568107,-1.5698309709842457,-1.2358469227461397,-0.2962649990193799,0.40522056426925745
student_166,-0.8446968772571591,0.8363409219935966,-0.3307268813719308,0.4366954763234725,-0.41046982507954105,0.40576023340041123
student_167,-0.6311576509152299,0.6254743206200505,-1.3035866330905994,-0.6877647007594466,-0.3692521498578333,0.3966575545663366
student_169,-1.0364592505763564,1.3153608543774136,-0.26580444909215206,1.3800480225486615,-0.6361504613579857,0.36643215051971484
student_171,-0.8529228425598024,0.8032166860906991,-0.178087973042585,0.48947224720760335,-0.3851915236303829,0.41287523816061245
student_173,-0.4913276596005412,0.2681815275060415,-1.3285930079973132,-1.373807295351014,-0.19947924266780467,0.42664679412553264
student_179,-0.9916267651284414,0.9244272361683039,0.4978254972417131,1.2234768563676632,-0.40170092139167635,0.4213719967670401
student_180,-0.6105144791920465,0.5161066923578816,-1.1491943367789623,-0.7760593392265656,-0.30730926579282514,0.41037034167435266
student_182,-0.2164068388391188,0.7956426205073786,-0.2943130782129979,-0.41960335819111283,0.054228673783105266,-0.12812735066287365
student_183,-0.40478719964341786,0.8732174249364062,0.8667122846354788,0.5972477282600048,0.08850388851562593,-0.10231221254090435
student_184,-0.09673524334116448,0.62185455215675,-0.684247768877559,-1.0370175957745214,0.11355181393458921,-0.12410819813740094
student_185,-0.4149446560183604,1.157148005337509,0.1482585596215528,0.5879146180208762,-0.09185963269155027,-0.14679755506628514
student_187,-0.18060193474334757,0.7593589408173901,-0.4548481170795299,-0.6079331235222984,0.06174352469573363,-0.12950162226951087
student_189,-0.3264019475918306,0.9181646131101153,0.16799300134764328,0.15642276761083396,0.023941260537093872,-0.1257186342314638
student_191,-0.033026947755715755,0.6678548882594898,-1.2785757364334356,-1.397473711018587,0.05491033613490035,-0.14468486103901423
student_192,-0.30833917233404506,0.8224679383807175,0.30308626062032584,0.07916495895210486,0.07814128409397582,-0.11371994551194974
student_193,-0.08318816189782487,0.5500820461097014,-0.5829278244230466,-1.0949609522685688,0.15420183160225095,-0.11510918159776537
student_195,-0.43043084108749713,0.9323721253797135,0.8890826929518808,0.7245231003507671,0.06151788153493374,-0.10676737190309167
student_197,-0.3314024173127267,0.8679516852912542,0.3447557059756824,0.19540350123447764,0.058898137621409524,-0.1164610064856351
student_198,-0.3252720725690319,0.9888839712281335,-0.03771825883882831,0.13399727869977546,-0.022629907309411022,-0.13754740956004544
student_199,0.4741288782247236,-0.27591320815858095,-0.28341951686202577,-1.8745975922349818,-0.10869777067952628,-0.18427002138619775
student_205,-0.5630006126356923,1.48131656254862,0.32590384285761254,1.3267339834965737,-0.23635423843242034,-0.16967178986527995
student_206,-0.13479609120578442,0.823501116765124,-0.9689085652021402,-0.8742243561007711,-0.0006553785602693356,-0.14939114936780556
student_208,0.0356131768023748,-0.12712188576405012,0.3821438588502213,-0.7167915290826862,-0.3475123955333453,0.07493382194911058
student_209,-0.6108954771398017,0.6344728979603963,0.914694705867427,0.5674836722254181,-0.0025147243320036024,0.1729019897998017
student_210,-0.2925219349759568,0.32842621104965536,-0.5590691994897916,-1.1109289710426682,0.05350464311946388,0.1579623977573132
student_211,-0.5668646077413874,0.631313454173305,0.6015207586715494,0.32637713601010176,-0.020278174868533325,0.16441271343296326
student_213,-0.3589709502367037,0.37365166336409067,-0.199401047678819,-0.7563430999970763,0.053960662310458665,0.16413913774759167
student_214,-0.5912142446760189,0.9904342790046493,-0.2230776700566274,0.37774658971711744,-0.2432274288704026,0.11049982977082135
student_215,-0.5286396303901182,0.6589136558349491,0.24492397813802338,0.11010346686366258,-0.055463061548346765,0.1520667156919952
student_217,-0.21978225176161525,0.3265782097876966,-1.0858505374093275,-1.5100139906160983,0.021963177098215873,0.14338507921545687
student_218,-0.5228337383429726,0.6281540103862139,0.28834681147567165,0.08527059979478517,-0.03804162540506314,0.15592343706612474
student_219,-0.30219842172119904,0.37969228679754713,-0.6314405883858717,-1.0695408592612061,0.024468916213991332,0.1515345288004306
student_221,-0.222277565357769,0.24201382916539402,1.2374560003528707,0.6149610362018217,-0.4718518164196589,0.06715412810435828
student_223,-0.5175126222022767,0.5232572684362679,0.5423056642595299,0.08010401418486894,0.027886693711756727,0.17203745836596152
student_224,-0.5623451076501917,0.9141908866453775,-0.22132428207433574,0.2366751803658673,-0.2065628462545526,0.11709761211863633
student_225,-0.20365477385287806,0.24113475020787709,-0.9652315559158603,-1.5789941769185345,0.07035605527400339,0.15409819414359446
student_226,-0.7136265598492713,1.2554481357724525,-0.06780279513696957,0.9892905831020524,-0.3607360276305804,0.09208075433401397
student_230,-0.4937966655537474,1.0879589854513825,-1.2077757329642003,-0.17966874250870496,-0.3506037992391253,0.07457749694836155
student_231,-0.6807303111921964,0.7743418770751989,1.034878282673758,0.9189585065246334,-0.06217987887673396,0.16425028228162003
student_232,-0.2860709438124619,0.29424882721772744,-0.510821606892405,-1.138521045563643,0.07286179438977897,0.16224764372856823
student_233,-0.03567217869261851,0.09713740500154142,0.2773171384311265,-0.3767053538861395,-0.4614915784327064,0.0527392407138452
student_235,-0.8699018821768448,0.675982918406195,0.5670468678008048,0.7639746272628244,-0.2522619775962166,0.4129771751762164
student_236,-0.5192733841955249,0.19904931233581494,-0.6654790745694807,-1.0523983886101356,-0.09945685379317379,0.4194638129900031
student_237,-0.8226455171966827,0.6557347827031398,0.27799671690362027,0.5090720537870203,-0.2603468524975887,0.4066305217950055
student_239,-0.6044302738304068,0.3433891777628407,-0.4457289412909291,-0.6177955014537174,-0.15513657328609234,0.41321333966364193
student_240,-0.7489400884461914,0.49535937328918084,0.18676169565572093,0.14104197477522037,-0.18906740719066947,0.41785337689594015
student_241,-0.7915166301252576,0.7209301065799043,-0.13167241548703093,0.32314966661365324,-0.3168246055747485,0.3895707534856568
student_243,-0.4800788550313567,0.3749237069998804,-1.4431478939954265,-1.3080046206744977,-0.23165550642005972,0.38260321539762054
student_244,-0.7837754407290639,0.6799172459815908,-0.07377530437016677,0.2900391771884835,-0.2935960240503705,0.39471304865116297
student_245,-0.5921695843430174,0.5852537496365993,-1.21067687091995,-0.7406079465231217,-0.31819266314773365,0.37104053351482125
student_247,-0.8561944775236051,0.5266555774747428,0.8837275909612652,0.7229383447756409,-0.16116936182798705,0.43466201623868456
student_249,-0.8436093353396664,0.9202120807341164,-0.3071171368199147,0.563552544240412,-0.42317493276373247,0.36754608564132385
student_251,-0.5310416852229668,0.6449250392721109,-1.8243038755147811,-1.0900272319587965,-0.3845770014555487,0.3487497722247058
student_256,-0.06953518584693949,-0.7473416691325198,0.7568919264492435,-1.2135653031103033,-0.23550892963816447,0.39205473699285515
student_258,-0.591524485226668,0.5818360112534069,-1.2058521116602117,-0.7433671539752188,-0.3162569480207022,0.3714690581119467
student_261,-0.1200288489358264,0.44235866592099526,0.993279251771209,0.615695197664349,-0.47872082322344345,-0.08356732218595293
student_262,-0.1694697236209304,0.3418485846586841,-0.4334928730538674,-1.1815823740403963,0.1590211184812552,0.0336395590978508
student_263,-0.05535480781422809,0.32983159387173533,0.8344976008869682,0.28629402298191386,-0.43454138969496536,-0.07834381144477533
student_265,0.14995845322505758,0.0858407565952919,0.014276757497645703,-0.7853893832168745,-0.3680454130240991,-0.08033148551864881
student_266,-0.4681620333209923,1.0038566526136776,-0.09750134362070269,0.30709318671938896,-0.13771095350861112,-0.013823008888640971
student_267,-0.4139737075476352,0.716766628425484,0.30777843419734513,0.07531976074320158,0.024889117162034964,0.022173057269901274
student_269,-0.09737513952293841,0.3434183217799181,-0.9650989702331411,-1.5779081861617283,0.12554393733297575,0.01863371595886899
student_270,0.018350620936263152,0.16945618445777588,0.7432625796390698,-0.08173605602988644,-0.3632619443880459,-0.0671209563438406
student_271,-0.22559334674333636,0.6391918239964565,-0.8532469286511315,-0.9415313257079159,-0.009386097570485705,-0.0036420808520680158
student_273,-0.10567634516623745,0.2896135866063505,1.314784734191408,0.5718997077250683,-0.38569249232818265,-0.06145395652635917
student_275,-0.01761460636940827,0.28329469903216836,0.6884368397996529,0.08968663529443541,-0.42121939340124237,-0.07843250926003609
student_276,-0.4373575989461169,0.917360045104828,-0.08127367785919569,0.1577441550118469,-0.09523922551166698,-0.005939652749449611
student_277,-0.10963202273357874,0.4083553510605807,-1.0567693961681754,-1.5254832445718767,0.0887653499193773,0.01049174861348443
student_278,-0.049873368463631926,0.1473800170373854,1.3038172323767754,0.29803451137886106,-0.31817047247757746,-0.04954396562210582
student_282,0.2409174286303359,-0.39606035543489093,0.6945678131207981,-1.1744376339626181,-0.09510958011265712,-0.019909517323952835
student_283,-0.7286293656697852,1.693464922230315,-0.11810659472106402,1.5794950783327353,-0.4696279121782909,-0.07363157461610072
student_284,-0.22881884232508368,0.6562805159124204,-0.877370724949825,-0.9277352884474289,-0.019064673205643264,-0.0057847038376955305
student_287,-0.7037897498941286,1.1266272251401572,0.21992937246505934,0.9648095453274538,-0.28125770262454,0.11119444781372921
student_288,-0.3228415934443829,0.48905991505971647,-0.785832884697509,-0.9812462207940867,-0.037473967851016816,0.13782174169241457
student_289,-0.625568627329191,0.9423276470438484,0.162467666035331,0.5774650141509716,-0.19642825142840006,0.12541697509454242
student_291,-0.4267063574534003,0.7325141935993331,-0.7060007699513791,-0.4666263175268418,-0.14928942602784911,0.11914405504941387
student_293,-0.6299201916569882,1.1954985819962163,-0.5125632256409474,0.5432990368429655,-0.3593703364922927,0.08478835394329119
student_295,-0.27913137046576864,0.6410101410414328,-1.5297283893052849,-1.2561669050231306,-0.15612261458868246,0.10396081627991055
student_296,-0.5725063703018836,0.8913198658920584,-0.083159651524206,0.2977295736062905,-0.18709169018648897,0.12292704308746094
student_297,-0.3757397209850413,0.7693144624815249,-1.18146314399608,-0.7549912097220941,-0.19620260826760008,0.10268272472812325
student_301,-0.6123421923056518,1.0256648107656072,-0.16693394692205457,0.4857075096431973,-0.25666342996187425,0.10904434258851253
student_303,-0.2275234411578092,0.36759107038601013,-1.143747648526191,-1.476903501190928,-0.0012654044261622367,0.13824278404995077
student_310,-0.4202515600131562,1.0051384109218269,-1.5143715329180483,-0.564605895527369,-0.32976695203277395,0.07311452752646348
student_313,-0.7510832450450216,0.878173192705689,0.46227408600488773,0.8253448777919518,-0.22537892903543624,0.2343261674578298
student_314,-0.3604586018500334,0.18933980687735688,-0.4711167822616005,-1.162099000111051,0.04744053264355941,0.26738133029339767
student_315,-0.24634368604333085,0.1773228160904076,0.7968736916792355,0.3057773969112584,-0.5461219755326608,0.15539795975077156
student_317,-0.4372292029723719,0.28924907332287597,-0.18864477860644596,-0.7633658098319004,0.016925109802050628,0.2667016767296682
student_319,-0.6610862088991438,0.8616010899819284,-0.14959953060765208,0.33485418300502645,-0.2550986847274013,0.21863318851552943
student_321,-0.31029738770792414,0.307112649027145,-1.166764694271989,-1.4646117588610696,-0.05185096282379102,0.23780565085214878
student_322,-0.6133488742892814,0.6086884496256622,0.2074326546130098,0.13067283154981316,-0.11185576532706994,0.2503440087028167
student_323,-0.3707801877116253,0.24402362100844116,-0.5483129304174191,-1.1179516808774919,0.016469090611055556,0.2605249367393897
student_325,-0.7367307412754323,0.725428113391044,0.7837795684250873,0.7815493878526706,-0.13235059814017516,0.2564395331174236
student_327,-0.6512493989440011,0.7327801793496328,0.13813263699437703,0.31037314523042764,-0.17562035972136075,0.23774688199524466
student_328,-0.658666135643646,0.9254849713335611,-0.34566127227464605,0.3069102791897728,-0.2977984223198431,0.20766146238119867
student_329,-0.3967406692987559,0.7650895923749783,-1.8132824350769705,-1.0948779602800085,-0.31123678984601244,0.18038335483733134
student_335,-1.0067066246060694,2.0023508261800136,-0.8070730039935178,1.9714714582952386,-0.8425300401652395,0.1022593759675032
student_336,-0.42754890995038053,0.544784598729406,-0.972891745274422,-0.8751414250929146,-0.1538738405677168,0.2228147721923453
student_339,-0.007499483099771684,0.012515919253566888,1.6362115695520665,0.2483023023615623,-0.20698981203175248,-0.06033253916516099
student_340,-0.1756385951931823,0.5408697004987283,-0.6783162590649251,-1.041281098157248,0.07458054629914936,-0.02197418375244988
student_341,-0.4873970167068834,1.0419857698475594,0.20243766203157335,0.5560590411171752,-0.11147374905667501,-0.040378294710079025
student_343,-0.251118998082822,0.6339434901778622,-0.3861947368902934,-0.6480663227822918,0.04793655371170332,-0.021796788121928364
student_344,-0.48916818456928257,1.2814857512671558,-0.4532941926057496,0.5108562340007792,-0.2666729736124415,-0.07929281747282822
student_345,0.019277839643855755,0.33088217808269954,0.551511545485137,0.02821393788018969,-0.4264096501728052,-0.11802092862576076
student_347,0.33329601120315455,-0.02879517503009526,-0.7406648959843047,-1.613977179216351,-0.3334976905099905,-0.12327436832529509
student_348,0.07024066983546562,0.0608808458104693,0.9326675270044921,-0.1897634508355108,-0.27348815513731634,-0.08416748545284597
student_349,0.26378182357056035,-0.04403586568410011,-0.18975976176607529,-1.2286881969034082,-0.29227764885358515,-0.10655442679781127
student_351,-0.6815756570048292,1.7639234220341655,-0.3931965195857097,1.4569679876780657,-0.4942893250179176,-0.11904942495065012
student_353,0.01814796462105695,0.2601628199646813,0.7572228056716083,0.05063942679124803,-0.37983848232630024,-0.10619215329717899
student_355,0.4532844468441599,-0.6644945143039531,0.1567403263270885,-2.1271897653064804,0.026545323117869023,-0.043568793259951444
student_361,-0.5490096917333834,0.9081773837108373,1.0266006860726145,0.9251446080118113,0.003417472224676265,-0.005830233494256422
student_362,0.2437837509637261,0.061914024194876474,-0.3393272988179744,-1.1431527658883864,-0.3522848177915619,-0.11983868930870188
student_365,-0.04483437191417909,-0.12236045692067629,1.754351878574304,0.18015872440677172,-0.18715873244896714,0.017898552556776526
student_366,0.24192931354854091,-0.2609379630549706,0.04417476948989021,-1.3630527537085386,-0.22598940622204344,-0.01803874474486164
student_367,0.008227885113128382,-0.17336823807246665,1.5087245610147677,-0.09957671613790953,-0.1778221712070558,0.015408620549695135
student_369,0.16515871242620234,-0.16102869660945135,0.326646773145045,-0.9643195634293876,-0.25650482906355226,-0.018718398308591067
student_370,0.07032152976932883,-0.2722243565889557,1.3306438730915726,-0.41794106101195494,-0.14138559818670346,0.01891803290237077
student_371,-0.03547472531198773,0.288284738254661,0.5393833544944308,0.0345689611320303,-0.4588428790198701,-0.051360001026211785
student_373,-0.11378473702291891,0.2640180493516213,-0.8891421583129367,-1.6216372012214653,0.14223448006897893,0.05924909790977707
student_374,-0.4174813227206256,0.5690115883333317,0.48023043131232274,-0.023593403358484658,0.08029396243866822,0.07135893116331943
student_375,0.2554763949918804,-0.33271046910201946,0.14549471394440233,-1.4209961102025859,-0.1853393885543816,-0.009039728205226014
student_377,-0.8272871973659511,2.2032270942363095,-1.0856157661995682,1.85237126167565,-0.7996583867764244,-0.1128104655457971
student_379,0.019519022787619036,-0.07977785920112938,1.1648486702781666,-0.1830565982893913,-0.24386449512162445,-0.002249585747711259
student_380,0.011457186971625037,0.11634467116599126,0.6762300017494054,-0.18376025687794878,-0.36797827284713813,-0.03276352995888275
student_381,-0.11120434055752071,0.2503470958188499,-0.8698431212739821,-1.6326740310298555,0.14997734057710504,0.06096319629827906
student_386,0.21354114615241418,-0.41735907534891026,0.688503717625445,-1.1712601223366976,-0.11132619453618951,0.01342094647582167
student_387,-0.7379428728899212,1.5764695275868978,0.010922569056265157,1.5054147812999261,-0.4316445030449413,-0.028302422096812174
student_388,0.22064104270900778,-0.14815259640960882,-0.11504228608148566,-1.2719989077893217,-0.28986800541408286,-0.03218005645000322
student_390,-0.5063780014609371,1.0012040833464309,-0.8735493607470765,-0.09067044545302815,-0.2884329055786197,0.09137865405151695
student_391,-0.6689543976112562,0.9420693524477469,0.48046637249094704,0.8158123429141906,-0.1767290857648389,0.13433477605850638
student_392,-0.3628377386580515,0.7009596948176693,-1.0849679588013068,-0.8101753587640435,-0.1574883057269701,0.11125321667063334
student_395,0.031421935684477764,0.048494214303913694,-0.0775262541201076,-0.7340504323838287,-0.4600118824966699,0.04699102532069211
student_397,-0.6305652907733378,1.198916320379409,-0.517387984900686,0.5460582442950632,-0.36130605161932416,0.08435982934616569
student_399,-0.29009805544371003,0.6991116935557103,-1.6117492967208418,-1.2092603783374731,-0.18902977174821808,0.09667589812877699
student_400,-0.6363711828204832,1.229675965828144,-0.5608108182383338,0.5708911113639402,-0.3787274877626078,0.08050310797203614
student_401,-0.3963828927082252,0.8786820907436942,-1.3358554403077174,-0.6666965712549747,-0.25814549233260836,0.08896993762010712
student_405,-0.6394363551923306,1.1692098228597043,-0.3695738358310787,0.6015942226312911,-0.3379634652971974,0.09104630950924142
student_407,-0.19462338622398517,0.1932864128431778,-0.8976849262795187,-1.617623081247899,0.0974560670524446,0.16009753850335146
student_412,-0.5634673701194923,1.457074730836203,-1.7288497330159762,0.1183256623178219,-0.5596610329585278,0.028296840458807187
student_413,-0.252276577406395,0.2475378634066477,1.4414138725570504,0.7784579344641304,-0.461945231189004,0.07238512108512507
student_414,-0.30993961111739315,0.4207051473958607,-0.6893376995027359,-1.0364303698360364,0.0012403346896132613,0.1463922336349246
